date,dswr,frbd,gzbd,gali,source_url,year,month,day,Gali1,GALI1
2024-09-08,35,79,21,05,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,8,94,94
2024-09-09,27,70,92,06,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,9,22,22
2024-09-10,63,05,35,85,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,10,06,06
2024-09-11,16,31,91,03,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,11,95,95
2024-09-12,86,30,06,00,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,12,93,93
2024-09-13,19,42,79,24,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,13,25,25
2024-09-14,44,42,41,63,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,14,90,90
2024-09-15,92,35,82,07,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,15,73,73
2024-09-16,33,15,15,13,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,16,14,14
2024-09-17,49,99,30,18,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,17,11,11
2024-09-18,00,18,73,14,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,18,36,36
2024-09-19,32,88,60,22,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,19,01,01
2024-09-20,89,75,94,96,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,20,79,79
2024-09-21,42,88,39,49,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,21,49,49
2024-09-22,19,79,47,28,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,22,74,74
2024-09-23,70,73,91,89,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,23,21,21
2024-09-24,68,12,44,00,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,24,00,00
2024-09-25,74,38,31,54,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,25,75,75
2024-09-26,42,77,79,66,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,26,00,00
2024-09-27,32,30,89,29,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,27,95,95
2024-09-28,44,93,80,49,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,28,84,84
2024-09-29,45,13,63,67,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,29,77,77
2024-09-30,97,,,,https://satta-king-fast.com/chart.php?ResultFor=September-2024&month=09&year=2024,2024,9,30,55,55
2024-10-01,,43,60,18,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,1,41,41
2024-10-02,24,18,41,66,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,2,15,15
2024-10-03,76,92,57,53,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,3,83,83
2024-10-04,89,88,72,74,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,4,81,81
2024-10-05,30,94,94,01,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,5,55,55
2024-10-06,75,26,26,13,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,6,68,68
2024-10-07,47,30,93,53,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,7,33,33
2024-10-08,65,70,91,41,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,8,88,88
2024-10-09,30,63,81,80,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,9,30,30
2024-10-10,80,93,85,12,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,10,56,56
2024-10-11,43,45,43,81,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,11,63,63
2024-10-12,06,14,21,81,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,12,44,44
2024-10-13,50,87,14,43,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,13,31,31
2024-10-14,81,61,01,88,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,14,79,79
2024-10-15,60,57,68,83,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,15,12,12
2024-10-16,36,29,09,23,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,16,65,65
2024-10-17,08,58,40,25,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,17,34,34
2024-10-18,52,92,52,73,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,18,06,06
2024-10-19,38,69,06,91,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,19,93,93
2024-10-20,79,46,61,79,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,20,78,78
2024-10-21,83,93,43,39,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,21,07,07
2024-10-22,52,39,68,05,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,22,91,91
2024-10-23,83,82,26,91,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,23,37,37
2024-10-24,63,25,09,00,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,24,84,84
2024-10-25,89,93,46,60,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,25,79,79
2024-10-26,00,56,60,39,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,26,40,40
2024-10-27,92,43,75,05,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,27,77,77
2024-10-28,65,58,51,77,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,28,08,08
2024-10-29,61,98,09,85,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,29,86,86
2024-10-30,48,44,91,33,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,30,42,42
2024-10-31,65,,,,https://satta-king-fast.com/chart.php?ResultFor=October-2024&month=10&year=2024,2024,10,31,99,99
2024-11-01,,12,28,26,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,1,09,09
2024-11-02,06,29,46,54,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,2,81,81
2024-11-03,99,69,05,24,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,3,08,08
2024-11-04,48,56,20,03,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,4,82,82
2024-11-05,78,90,94,45,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,5,40,40
2024-11-06,49,10,18,04,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,6,08,08
2024-11-07,59,44,25,46,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,7,80,80
2024-11-08,85,66,88,28,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,8,04,04
2024-11-09,25,87,85,21,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,9,21,21
2024-11-10,65,62,04,17,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,10,15,15
2024-11-11,12,80,68,03,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,11,26,26
2024-11-12,57,18,44,56,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,12,60,60
2024-11-13,41,10,70,18,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,13,90,90
2024-11-14,61,16,73,02,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,14,83,83
2024-11-15,41,82,45,81,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,15,51,51
2024-11-16,53,22,73,46,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,16,12,12
2024-11-17,87,97,25,65,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,17,45,45
2024-11-18,07,09,22,88,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,18,62,62
2024-11-19,25,13,90,04,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,19,05,05
2024-11-20,66,74,09,33,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,20,04,04
2024-11-21,92,22,87,14,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,21,06,06
2024-11-22,09,51,95,26,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,22,61,61
2024-11-23,75,94,57,03,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,23,22,22
2024-11-24,61,92,78,73,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,24,50,50
2024-11-25,35,79,83,83,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,25,60,60
2024-11-26,76,07,05,89,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,26,18,18
2024-11-27,28,47,28,43,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,27,58,58
2024-11-28,49,20,68,42,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,28,34,34
2024-11-29,88,51,61,56,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,29,74,74
2024-11-30,42,,,,https://satta-king-fast.com/chart.php?ResultFor=November-2024&month=11&year=2024,2024,11,30,53,53
2024-12-01,,84,79,26,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,1,24,24
2024-12-02,21,01,01,77,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,2,95,95
2024-12-03,15,61,03,09,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,3,67,67
2024-12-04,14,85,66,76,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,4,43,43
2024-12-05,58,37,77,18,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,5,75,75
2024-12-06,44,17,37,18,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,6,61,61
2024-12-07,17,24,87,40,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,7,73,73
2024-12-08,38,18,74,71,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,8,32,32
2024-12-09,37,60,24,82,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,9,59,59
2024-12-10,94,95,74,04,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,10,38,38
2024-12-11,29,62,10,71,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,11,03,03
2024-12-12,98,05,48,58,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,12,74,74
2024-12-13,46,84,38,87,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,13,14,14
2024-12-14,33,20,24,01,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,14,97,97
2024-12-15,83,95,18,62,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,15,35,35
2024-12-16,76,30,86,76,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,16,73,73
2024-12-17,47,04,04,45,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,17,37,37
2024-12-18,13,01,92,80,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,18,01,01
2024-12-19,74,09,23,15,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,19,02,02
2024-12-20,75,72,01,04,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,20,76,76
2024-12-21,57,64,44,16,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,21,85,85
2024-12-22,37,69,54,06,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,22,40,40
2024-12-23,19,63,23,31,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,23,53,53
2024-12-24,61,51,07,67,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,24,95,95
2024-12-25,09,30,38,06,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,25,16,16
2024-12-26,84,09,06,40,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,26,37,37
2024-12-27,70,74,19,67,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,27,87,87
2024-12-28,18,70,26,78,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,28,45,45
2024-12-29,59,94,82,78,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,29,78,78
2024-12-30,87,81,61,36,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,30,94,94
2024-12-31,46,,,,https://satta-king-fast.com/chart.php?ResultFor=December-2024&month=12&year=2024,2024,12,31,71,71
2025-01-01,45,54,59,56,https://newghaziabad.com,2025,1,1,56,56
2025-01-02,67,23,78,89,https://newghaziabad.com,2025,1,2,41,41
2025-01-03,34,45,67,23,https://newghaziabad.com,2025,1,3,52,52
2025-01-04,78,89,12,34,https://newghaziabad.com,2025,1,4,25,25
2025-01-05,56,67,45,78,https://newghaziabad.com,2025,1,5,35,35
2025-01-06,23,45,67,89,https://newghaziabad.com,2025,1,6,34,34
2025-01-07,89,12,34,56,https://newghaziabad.com,2025,1,7,01,01
2025-01-08,12,78,90,23,https://newghaziabad.com,2025,1,8,71,71
2025-01-09,56,34,12,78,https://newghaziabad.com,2025,1,9,17,17
2025-01-10,78,90,45,12,https://newghaziabad.com,2025,1,10,59,59
2025-01-11,34,56,78,90,https://newghaziabad.com,2025,1,11,36,36
2025-01-12,90,23,56,34,https://newghaziabad.com,2025,1,12,41,41
2025-01-13,23,78,34,67,https://newghaziabad.com,2025,1,13,90,90
2025-01-14,67,45,89,12,https://newghaziabad.com,2025,1,14,10,10
2025-01-15,45,67,23,78,https://newghaziabad.com,2025,1,15,22,22
2025-01-16,78,12,56,34,https://newghaziabad.com,2025,1,16,29,29
2025-01-17,12,89,34,67,https://newghaziabad.com,2025,1,17,60,60
2025-01-18,89,34,67,23,https://newghaziabad.com,2025,1,18,33,33
2025-01-19,34,67,23,89,https://newghaziabad.com,2025,1,19,89,89
2025-01-20,67,23,89,45,https://newghaziabad.com,2025,1,20,97,97
2025-01-21,23,89,45,67,https://newghaziabad.com,2025,1,21,20,20
2025-01-22,89,45,67,23,https://newghaziabad.com,2025,1,22,17,17
2025-01-23,45,67,23,89,https://newghaziabad.com,2025,1,23,92,92
2025-01-24,67,23,89,45,https://newghaziabad.com,2025,1,24,43,43
2025-01-25,23,89,45,67,https://newghaziabad.com,2025,1,25,83,83
2025-01-26,89,45,67,23,https://newghaziabad.com,2025,1,26,11,11
2025-01-27,45,67,23,89,https://newghaziabad.com,2025,1,27,15,15
2025-01-28,67,23,89,45,https://newghaziabad.com,2025,1,28,32,32
2025-01-29,23,89,45,67,https://newghaziabad.com,2025,1,29,78,78
2025-01-30,89,45,67,23,https://newghaziabad.com,2025,1,30,47,47
2025-01-31,45,67,23,89,https://newghaziabad.com,2025,1,31,69,69
2025-02-01,--,--,--,--,--,--,--,--,--,45
2025-02-02,--,--,--,--,--,--,--,--,--,49
2025-02-03,--,--,--,--,--,--,--,--,--,23
2025-02-04,--,--,--,--,--,--,--,--,--,57
2025-02-05,--,--,--,--,--,--,--,--,--,74
2025-02-06,--,--,--,--,--,--,--,--,--,38
2025-02-07,--,--,--,--,--,--,--,--,--,99
2025-02-08,--,--,--,--,--,--,--,--,--,07
2025-02-09,--,--,--,--,--,--,--,--,--,54
2025-02-10,--,--,--,--,--,--,--,--,--,44
2025-02-11,--,--,--,--,--,--,--,--,--,16
2025-02-12,--,--,--,--,--,--,--,--,--,59
2025-02-13,--,--,--,--,--,--,--,--,--,88
2025-02-14,--,--,--,--,--,--,--,--,--,65
2025-02-15,--,--,--,--,--,--,--,--,--,17
2025-02-16,--,--,--,--,--,--,--,--,--,16
2025-02-17,--,--,--,--,--,--,--,--,--,53
2025-02-18,--,--,--,--,--,--,--,--,--,66
2025-02-19,--,--,--,--,--,--,--,--,--,54
2025-02-20,--,--,--,--,--,--,--,--,--,89
2025-02-21,--,--,--,--,--,--,--,--,--,48
2025-02-22,--,--,--,--,--,--,--,--,--,07
2025-02-23,--,--,--,--,--,--,--,--,--,96
2025-02-24,--,--,--,--,--,--,--,--,--,28
2025-02-25,--,--,--,--,--,--,--,--,--,70
2025-02-26,--,--,--,--,--,--,--,--,--,63
2025-02-27,--,--,--,--,--,--,--,--,--,93
2025-02-28,--,--,--,--,--,--,--,--,--,57
2025-03-01,--,--,--,--,--,--,--,--,--,46
2025-03-02,--,--,--,--,--,--,--,--,--,01
2025-03-03,--,--,--,--,--,--,--,--,--,73
2025-03-04,--,--,--,--,--,--,--,--,--,75
2025-03-05,--,--,--,--,--,--,--,--,--,06
2025-03-06,--,--,--,--,--,--,--,--,--,76
2025-03-07,--,--,--,--,--,--,--,--,--,86
2025-03-08,--,--,--,--,--,--,--,--,--,24
2025-03-09,--,--,--,--,--,--,--,--,--,27
2025-03-10,--,--,--,--,--,--,--,--,--,70
2025-03-11,--,--,--,--,--,--,--,--,--,54
2025-03-12,--,--,--,--,--,--,--,--,--,02
2025-03-13,--,--,--,--,--,--,--,--,--,79
2025-03-14,--,--,--,--,--,--,--,--,--,58
2025-03-15,--,--,--,--,--,--,--,--,--,11
2025-03-16,--,--,--,--,--,--,--,--,--,29
2025-03-17,--,--,--,--,--,--,--,--,--,98
2025-03-18,--,--,--,--,--,--,--,--,--,63
2025-03-19,--,--,--,--,--,--,--,--,--,70
2025-03-20,--,--,--,--,--,--,--,--,--,48
2025-03-21,--,--,--,--,--,--,--,--,--,95
2025-03-22,--,--,--,--,--,--,--,--,--,64
2025-03-23,--,--,--,--,--,--,--,--,--,20
2025-03-24,--,--,--,--,--,--,--,--,--,36
2025-03-25,--,--,--,--,--,--,--,--,--,57
2025-03-26,--,--,--,--,--,--,--,--,--,80
2025-03-27,--,--,--,--,--,--,--,--,--,17
2025-03-28,--,--,--,--,--,--,--,--,--,45
2025-03-29,--,--,--,--,--,--,--,--,--,11
2025-03-30,--,--,--,--,--,--,--,--,--,24
2025-03-31,--,--,--,--,--,--,--,--,--,26
2025-04-01,--,--,--,--,--,--,--,--,--,48
2025-04-02,--,--,--,--,--,--,--,--,--,22
2025-04-03,--,--,--,--,--,--,--,--,--,50
2025-04-04,--,--,--,--,--,--,--,--,--,13
2025-04-05,--,--,--,--,--,--,--,--,--,66
2025-04-06,--,--,--,--,--,--,--,--,--,24
2025-04-07,--,--,--,--,--,--,--,--,--,53
2025-04-08,--,--,--,--,--,--,--,--,--,96
2025-04-09,--,--,--,--,--,--,--,--,--,46
2025-04-10,--,--,--,--,--,--,--,--,--,94
2025-04-11,--,--,--,--,--,--,--,--,--,03
2025-04-12,--,--,--,--,--,--,--,--,--,66
